timestamp,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,class
2017-10-31 19:36:17,13387300.0,106.8603,5735821.0,72.6528,0.0
2017-10-31 19:36:18,13386150.0,106.8513,5735821.0,72.65241999999999,0.0
2017-10-31 19:36:19,13385010.0,106.8423,5735821.0,72.65205,0.0
2017-10-31 19:36:20,13386150.0,106.8401,5735821.0,72.65165999999999,0.0
2017-10-31 19:36:21,13387300.0,106.8378,5735821.0,72.65129,0.0
2017-10-31 19:36:22,13388450.0,106.8401,5735821.0,72.65091,0.0
2017-10-31 19:36:23,13389600.0,106.8423,5735821.0,72.65053,0.0
2017-10-31 19:36:24,13388450.0,106.8457,5735821.0,72.65015,0.0
2017-10-31 19:36:25,13387300.0,106.8491,5735821.0,72.64976999999999,0.0
2017-10-31 19:36:26,13386150.0,106.8525,5735897.0,72.6494,0.0
2017-10-31 19:36:27,13385010.0,106.8558,5735973.0,72.64902,0.0
2017-10-31 19:36:28,13383860.0,106.8536,5736049.0,72.64864,0.0
2017-10-31 19:36:29,13382710.0,106.8513,5736125.0,72.64826,0.0
2017-10-31 19:36:30,13383860.0,106.8468,5736200.0,72.64789,0.0
2017-10-31 19:36:31,13385010.0,106.8423,5736276.0,72.64751,0.0
2017-10-31 19:36:32,13387300.0,106.848,5736352.0,72.64713,0.0
2017-10-31 19:36:33,13389600.0,106.8536,5736427.0,72.64675,0.0
2017-10-31 19:36:34,13388450.0,106.8592,5736503.0,72.64636999999999,0.0
2017-10-31 19:36:35,13387300.0,106.8648,5736579.0,72.646,0.0
2017-10-31 19:36:36,13386150.0,106.8581,5736655.0,72.64560999999999,0.0
2017-10-31 19:36:37,13385010.0,106.8513,5736655.0,72.64524,0.0
2017-10-31 19:36:38,13383860.0,106.8536,5736655.0,72.64486,0.0
2017-10-31 19:36:39,13382710.0,106.8558,5736655.0,72.64449,0.0
2017-10-31 19:36:40,13384430.0,106.8536,5736655.0,72.6441,0.0
2017-10-31 19:36:41,13386150.0,106.8513,5736655.0,72.64372,0.0
2017-10-31 19:36:42,13387880.0,106.8536,5736655.0,72.64335,0.0
2017-10-31 19:36:43,13389600.0,106.8558,5736655.0,72.64296999999999,0.0
2017-10-31 19:36:44,13387300.0,106.8581,5736655.0,72.64259,0.0
2017-10-31 19:36:45,13385010.0,106.8603,5736655.0,72.64220999999999,0.0
2017-10-31 19:36:46,13384430.0,106.8581,5736655.0,72.64184,0.0
2017-10-31 19:36:47,13383860.0,106.8558,5736655.0,72.64146,0.0
2017-10-31 19:36:48,13383280.0,106.8491,5736579.0,72.64108,0.0
2017-10-31 19:36:49,13382710.0,106.8423,5736503.0,72.6407,0.0
2017-10-31 19:36:50,13383860.0,106.8468,5736427.0,72.64031999999999,0.0
2017-10-31 19:36:51,13385010.0,106.8513,5736352.0,72.63995,0.0
2017-10-31 19:36:52,13387300.0,106.8468,5736276.0,72.63956,0.0
2017-10-31 19:36:53,13389600.0,106.8423,5736200.0,72.63919,0.0
2017-10-31 19:36:54,13387300.0,106.8468,5736125.0,72.63880999999999,0.0
2017-10-31 19:36:55,13385010.0,106.8513,5736049.0,72.63844,0.0
2017-10-31 19:36:56,13386150.0,106.8525,5735973.0,72.63805,0.0
2017-10-31 19:36:57,13387300.0,106.8536,5735897.0,72.63768,0.0
2017-10-31 19:36:58,13388450.0,106.8547,5735821.0,72.6373,0.0
2017-10-31 19:36:59,13389600.0,106.8558,5735746.0,72.63691999999999,0.0
2017-10-31 19:37:00,13388450.0,106.8513,5735670.0,72.63654,0.0
2017-10-31 19:37:01,13387300.0,106.8468,5735594.0,72.63616,0.0
2017-10-31 19:37:02,13386150.0,106.8423,5735519.0,72.63579,0.0
2017-10-31 19:37:03,13385010.0,106.8378,5735443.0,72.63541,0.0
2017-10-31 19:37:04,13385770.0,106.8446,5735367.0,72.63503,0.0
2017-10-31 19:37:05,13386540.0,106.8513,5735291.0,72.63465,0.0
2017-10-31 19:37:06,13387300.0,106.8513,5735215.0,72.63428,0.0
2017-10-31 19:37:07,13388070.0,106.8513,5735140.0,72.6339,0.0
2017-10-31 19:37:08,13388840.0,106.8536,5735064.0,72.63351,0.0
2017-10-31 19:37:09,13389600.0,106.8558,5734988.0,72.63314,0.0
2017-10-31 19:37:10,13387300.0,106.8536,5734913.0,72.63276,0.0
2017-10-31 19:37:11,13385010.0,106.8513,5734837.0,72.63239,0.0
2017-10-31 19:37:12,13383860.0,106.8491,5734761.0,72.632,0.0
2017-10-31 19:37:13,13382710.0,106.8468,5734685.0,72.63163,0.0
2017-10-31 19:37:14,13383280.0,106.8446,5734609.0,72.63125,0.0
2017-10-31 19:37:15,13383860.0,106.8423,5734534.0,72.63087,0.0
2017-10-31 19:37:16,13384430.0,106.8401,5734458.0,72.63049000000001,0.0
2017-10-31 19:37:17,13385010.0,106.8378,5734382.0,72.63011,0.0
2017-10-31 19:37:18,13387300.0,106.8446,5734306.0,72.62974,0.0
2017-10-31 19:37:19,13389600.0,106.8513,5734230.0,72.62935999999999,3.0
2017-10-31 19:37:20,13387300.0,106.8502,5734155.0,72.62898,3.0
2017-10-31 19:37:21,13385010.0,106.8491,5734230.0,72.6286,3.0
2017-10-31 19:37:22,13383860.0,106.848,5734306.0,72.62823,3.0
2017-10-31 19:37:23,13382710.0,106.8468,5734382.0,72.62785,3.0
2017-10-31 19:37:24,13383280.0,106.8457,5734458.0,72.62747,3.0
2017-10-31 19:37:25,13383860.0,106.8446,5734534.0,72.62709,1.0
2017-10-31 19:37:26,13384430.0,106.8435,5734609.0,72.62671999999999,1.0
2017-10-31 19:37:27,13385010.0,106.8423,5734685.0,72.62634,1.0
2017-10-31 19:37:28,13384430.0,106.8446,5734761.0,72.62595,1.0
2017-10-31 19:37:29,13383860.0,106.8468,5734837.0,72.62558,1.0
2017-10-31 19:37:30,13383280.0,106.8491,5734913.0,72.6252,1.0
2017-10-31 19:37:31,13382710.0,106.8513,5734988.0,72.62482,1.0
2017-10-31 19:37:32,13383860.0,106.8468,5735140.0,72.62444,1.0
2017-10-31 19:37:33,13385010.0,106.8423,5735292.0,72.62406999999999,1.0
2017-10-31 19:37:34,13384720.0,106.8468,5735443.0,72.62369,1.0
2017-10-31 19:37:35,13384430.0,106.8513,5735594.0,72.62331,1.0
2017-10-31 19:37:36,13384140.0,106.8446,5735746.0,72.62293000000001,1.0
2017-10-31 19:37:37,13383860.0,106.8378,5735897.0,72.62255,1.0
2017-10-31 19:37:38,13383570.0,106.8423,5736049.0,72.62218,1.0
2017-10-31 19:37:39,13383280.0,106.8468,5736200.0,72.6218,1.0
2017-10-31 19:37:40,13382990.0,106.8513,5736352.0,72.62142,1.0
2017-10-31 19:37:41,13382710.0,106.8558,5736503.0,72.62104000000001,1.0
2017-10-31 19:37:42,13386150.0,106.8536,5736655.0,72.62066999999999,1.0
2017-10-31 19:37:43,13389600.0,106.8513,5736958.0,72.62029,1.0
2017-10-31 19:37:44,13388450.0,106.8468,5737261.0,72.61991,1.0
2017-10-31 19:37:45,13387300.0,106.8423,5737564.0,72.61953000000001,1.0
2017-10-31 19:37:46,13386150.0,106.8401,5737867.0,72.61915,1.0
2017-10-31 19:37:47,13385010.0,106.8378,5738170.0,72.61877,1.0
2017-10-31 19:37:48,13384620.0,106.8412,5738473.0,72.61839,1.0
2017-10-31 19:37:49,13384240.0,106.8446,5738776.0,72.61802,1.0
2017-10-31 19:37:50,13383860.0,106.848,5739079.0,72.61764000000001,1.0
2017-10-31 19:37:51,13383470.0,106.8513,5739382.0,72.61726,1.0
2017-10-31 19:37:52,13383090.0,106.8468,5739685.0,72.61688000000001,1.0
2017-10-31 19:37:53,13382710.0,106.8423,5739988.0,72.61650999999999,1.0
2017-10-31 19:37:54,13386150.0,106.8457,5742185.0,72.61613,1.0
2017-10-31 19:37:55,13389600.0,106.8491,5744382.0,72.61575,1.0
2017-10-31 19:37:56,13387880.0,106.8525,5746579.0,72.61537,1.0
2017-10-31 19:37:57,13386150.0,106.8558,5748776.0,72.61499,1.0
2017-10-31 19:37:58,13384430.0,106.8525,5750973.0,72.61462,1.0
2017-10-31 19:37:59,13382710.0,106.8491,5753170.0,72.61423,1.0
2017-10-31 19:38:00,13383860.0,106.8457,5755367.0,72.61386,1.0
2017-10-31 19:38:01,13385010.0,106.8423,5757564.0,72.61348000000001,1.0
2017-10-31 19:38:02,13387300.0,106.8468,5759761.0,72.61310999999999,1.0
2017-10-31 19:38:03,13389600.0,106.8513,5761958.0,72.61272,1.0
2017-10-31 19:38:04,13387300.0,106.8446,5764155.0,72.61234,1.0
2017-10-31 19:38:05,13385010.0,106.8378,5767336.0,72.61197,1.0
2017-10-31 19:38:06,13383860.0,106.8446,5770519.0,72.61159,1.0
2017-10-31 19:38:07,13382710.0,106.8513,5773700.0,72.61121,1.0
2017-10-31 19:38:08,13383860.0,106.8468,5776882.0,72.61083,1.0
2017-10-31 19:38:09,13385010.0,106.8423,5780064.0,72.61046,1.0
2017-10-31 19:38:10,13386150.0,106.8412,5783246.0,72.61008000000001,1.0
2017-10-31 19:38:11,13387300.0,106.8401,5786428.0,72.6097,1.0
2017-10-31 19:38:12,13388450.0,106.839,5789609.0,72.60932,1.0
2017-10-31 19:38:13,13389600.0,106.8378,5792791.0,72.60894,1.0
2017-10-31 19:38:14,13387300.0,106.8446,5795973.0,72.60857,1.0
2017-10-31 19:38:15,13385010.0,106.8513,5799155.0,72.60818,1.0
2017-10-31 19:38:16,13383860.0,106.8446,5802109.0,72.60781,1.0
2017-10-31 19:38:17,13382710.0,106.8378,5805064.0,72.60743000000001,1.0
2017-10-31 19:38:18,13383860.0,106.8401,5808019.0,72.60706,1.0
2017-10-31 19:38:19,13385010.0,106.8423,5810973.0,72.60667,1.0
2017-10-31 19:38:20,13387300.0,106.8468,5813928.0,72.6063,1.0
2017-10-31 19:38:21,13389600.0,106.8513,5816882.0,72.60592,1.0
2017-10-31 19:38:22,13388450.0,106.8547,5819836.0,72.60554,1.0
2017-10-31 19:38:23,13387300.0,106.8581,5822791.0,72.60516,1.0
2017-10-31 19:38:24,13386150.0,106.8615,5825746.0,72.60478,1.0
2017-10-31 19:38:25,13385010.0,106.8648,5828700.0,72.60441,1.0
2017-10-31 19:38:26,13383860.0,106.8716,5831655.0,72.60403000000001,1.0
2017-10-31 19:38:27,13382710.0,106.8783,5834230.0,72.60365,1.0
2017-10-31 19:38:28,13383860.0,106.8693,5836806.0,72.60327,1.0
2017-10-31 19:38:29,13385010.0,106.8603,5839382.0,72.6029,1.0
2017-10-31 19:38:30,13383860.0,106.8626,5841958.0,72.60252,1.0
2017-10-31 19:38:31,13382710.0,106.8648,5844533.0,72.60213,1.0
2017-10-31 19:38:32,13386150.0,106.8513,5847109.0,72.60176,1.0
2017-10-31 19:38:33,13389600.0,106.8378,5849685.0,72.60138,1.0
2017-10-31 19:38:34,13387300.0,106.8491,5852261.0,72.60101,1.0
2017-10-31 19:38:35,13385010.0,106.8603,5854836.0,72.60061999999999,1.0
2017-10-31 19:38:36,13384430.0,106.8491,5857412.0,72.60025,1.0
2017-10-31 19:38:37,13383860.0,106.8378,5859988.0,72.59987,1.0
2017-10-31 19:38:38,13383280.0,106.8468,5861882.0,72.59949,1.0
2017-10-31 19:38:39,13382710.0,106.8558,5863776.0,72.59911,1.0
2017-10-31 19:38:40,13383860.0,106.8491,5865669.0,72.59873,1.0
2017-10-31 19:38:41,13385010.0,106.8423,5867563.0,72.59836,1.0
2017-10-31 19:38:42,13386150.0,106.8401,5869458.0,72.59798,1.0
2017-10-31 19:38:43,13387300.0,106.8378,5871352.0,72.5976,1.0
2017-10-31 19:38:44,13388450.0,106.8367,5873246.0,72.59722,1.0
2017-10-31 19:38:45,13389600.0,106.8356,5875140.0,72.59685,1.0
2017-10-31 19:38:46,13387300.0,106.8345,5877033.0,72.59647,1.0
2017-10-31 19:38:47,13385010.0,106.8333,5878927.0,72.59609,1.0
2017-10-31 19:38:48,13385460.0,106.8423,5880821.0,72.59571,1.0
2017-10-31 19:38:49,13385920.0,106.8513,5882033.0,72.59533,1.0
2017-10-31 19:38:50,13386380.0,106.8446,5883246.0,72.59496,1.0
2017-10-31 19:38:51,13386840.0,106.8378,5884458.0,72.59456999999999,1.0
2017-10-31 19:38:52,13387300.0,106.839,5885670.0,72.5942,1.0
2017-10-31 19:38:53,13387760.0,106.8401,5886882.0,72.59382,1.0
2017-10-31 19:38:54,13388220.0,106.8412,5888094.0,72.59344,1.0
2017-10-31 19:38:55,13388680.0,106.8423,5889306.0,72.59306,1.0
2017-10-31 19:38:56,13389140.0,106.8378,5890519.0,72.59269,1.0
2017-10-31 19:38:57,13389600.0,106.8333,5891730.0,72.59231,1.0
2017-10-31 19:38:58,13386150.0,106.8423,5892943.0,72.59193,1.0
2017-10-31 19:38:59,13382710.0,106.8513,5894155.0,72.59155,1.0
2017-10-31 19:39:00,13383280.0,106.8468,5895443.0,72.59116999999999,1.0
2017-10-31 19:39:01,13383860.0,106.8423,5896730.0,72.5908,1.0
2017-10-31 19:39:02,13384430.0,106.8412,5898019.0,72.59042,1.0
2017-10-31 19:39:03,13385010.0,106.8401,5899306.0,72.59004,1.0
2017-10-31 19:39:04,13385460.0,106.839,5900594.0,72.58966,1.0
2017-10-31 19:39:05,13385920.0,106.8378,5901882.0,72.58929,1.0
2017-10-31 19:39:06,13386380.0,106.839,5903170.0,72.58891,1.0
2017-10-31 19:39:07,13386840.0,106.8401,5904458.0,72.58853,1.0
2017-10-31 19:39:08,13387300.0,106.8412,5905746.0,72.58815,1.0
2017-10-31 19:39:09,13387760.0,106.8423,5907033.0,72.58776999999999,1.0
2017-10-31 19:39:10,13388220.0,106.8438,5908321.0,72.58739,1.0
2017-10-31 19:39:11,13388680.0,106.8453,5909382.0,72.58700999999999,1.0
2017-10-31 19:39:12,13389140.0,106.8468,5910442.0,72.58664,1.0
2017-10-31 19:39:13,13389600.0,106.8483,5911503.0,72.58626,1.0
2017-10-31 19:39:14,13387300.0,106.8498,5912563.0,72.58588,1.0
2017-10-31 19:39:15,13385010.0,106.8513,5913624.0,72.5855,1.0
2017-10-31 19:39:16,13383860.0,106.8536,5914685.0,72.58513,1.0
2017-10-31 19:39:17,13382710.0,106.8558,5915746.0,72.58475,1.0
2017-10-31 19:39:18,13383860.0,106.8547,5916806.0,72.58436999999999,1.0
2017-10-31 19:39:19,13385010.0,106.8536,5917867.0,72.58399,1.0
2017-10-31 19:39:20,13386540.0,106.8525,5918927.0,72.58361,1.0
2017-10-31 19:39:21,13388070.0,106.8513,5919988.0,72.58324,1.0
2017-10-31 19:39:22,13389600.0,106.8446,5920746.0,72.58286,1.0
2017-10-31 19:39:23,13391130.0,106.8378,5921503.0,72.58248,1.0
2017-10-31 19:39:24,13392670.0,106.8401,5922261.0,72.5821,1.0
2017-10-31 19:39:25,13394200.0,106.8423,5923018.0,72.58173000000001,1.0
2017-10-31 19:39:26,13389600.0,106.8457,5923776.0,72.58134,1.0
2017-10-31 19:39:27,13385010.0,106.8491,5924533.0,72.58096,1.0
2017-10-31 19:39:28,13397650.0,106.8525,5925291.0,72.58059,1.0
2017-10-31 19:39:29,13410290.0,106.8558,5926048.0,72.58021,1.0
2017-10-31 19:39:30,13405690.0,106.8536,5926806.0,72.57983,1.0
2017-10-31 19:39:31,13401090.0,106.8513,5927563.0,72.57945,1.0
2017-10-31 19:39:32,13404540.0,106.8468,5928321.0,72.57908,1.0
2017-10-31 19:39:33,13407990.0,106.8423,5929003.0,72.5787,1.0
2017-10-31 19:39:34,13405690.0,106.8491,5929685.0,72.57831999999999,1.0
2017-10-31 19:39:35,13403390.0,106.8558,5930367.0,72.57794,1.0
2017-10-31 19:39:36,13405690.0,106.8626,5931048.0,72.57755999999999,1.0
2017-10-31 19:39:37,13407990.0,106.8693,5931730.0,72.57719,1.0
2017-10-31 19:39:38,13409140.0,106.8761,5932412.0,72.57681,1.0
2017-10-31 19:39:39,13410290.0,106.8828,5933094.0,72.57643,1.0
2017-10-31 19:39:40,13409140.0,106.8626,5933776.0,72.57605,1.0
2017-10-31 19:39:41,13407990.0,106.8423,5934458.0,72.57568,1.0
2017-10-31 19:39:42,13405690.0,106.8468,5935140.0,72.57529,1.0
2017-10-31 19:39:43,13403390.0,106.8513,5935821.0,72.57491999999999,1.0
2017-10-31 19:39:44,13405690.0,106.8468,5936427.0,72.57454,1.0
2017-10-31 19:39:45,13407990.0,106.8423,5937033.0,72.57415999999999,1.0
2017-10-31 19:39:46,13407600.0,106.8412,5937640.0,72.57378,1.0
2017-10-31 19:39:47,13407220.0,106.8401,5938246.0,72.5734,1.0
2017-10-31 19:39:48,13406840.0,106.839,5938852.0,72.57303,1.0
2017-10-31 19:39:49,13406460.0,106.8378,5939458.0,72.57265,1.0
2017-10-31 19:39:50,13406070.0,106.8378,5940063.0,72.57226999999999,1.0
2017-10-31 19:39:51,13405690.0,106.8378,5940669.0,72.57189,1.0
2017-10-31 19:39:52,13406270.0,106.8378,5941276.0,72.57151999999999,1.0
2017-10-31 19:39:53,13406840.0,106.8378,5941882.0,72.57114,1.0
2017-10-31 19:39:54,13407410.0,106.8378,5942488.0,72.57075999999999,1.0
2017-10-31 19:39:55,13407990.0,106.8378,5943246.0,72.57038,1.0
2017-10-31 19:39:56,13409140.0,106.8378,5944003.0,72.57,1.0
2017-10-31 19:39:57,13410290.0,106.8378,5944761.0,72.56963,1.0
2017-10-31 19:39:58,13409140.0,106.8412,5945518.0,72.56924000000001,1.0
2017-10-31 19:39:59,13407990.0,106.8446,5946276.0,72.56886999999999,1.0
2017-10-31 19:40:00,13406840.0,106.848,5947033.0,72.56849,1.0
2017-10-31 19:40:01,13405690.0,106.8513,5947791.0,72.56812,1.0
2017-10-31 19:40:02,13406270.0,106.8446,5948548.0,72.56773000000001,1.0
2017-10-31 19:40:03,13406840.0,106.8378,5949306.0,72.56735,1.0
2017-10-31 19:40:04,13407410.0,106.8401,5950063.0,72.56698,1.0
2017-10-31 19:40:05,13407990.0,106.8423,5950821.0,72.5666,1.0
2017-10-31 19:40:06,13407700.0,106.8401,5951200.0,72.56622,1.0
2017-10-31 19:40:07,13407410.0,106.8378,5951579.0,72.56584000000001,1.0
2017-10-31 19:40:08,13407130.0,106.8446,5951958.0,72.56546999999999,1.0
2017-10-31 19:40:09,13406840.0,106.8513,5952336.0,72.56509,1.0
2017-10-31 19:40:10,13406550.0,106.848,5952715.0,72.56470999999999,1.0
2017-10-31 19:40:11,13406270.0,106.8446,5953094.0,72.56433,1.0
2017-10-31 19:40:12,13405980.0,106.8412,5953473.0,72.56395,1.0
2017-10-31 19:40:13,13405690.0,106.8378,5953852.0,72.56358,1.0
2017-10-31 19:40:14,13406840.0,106.8401,5954230.0,72.56319,1.0
2017-10-31 19:40:15,13407990.0,106.8423,5954609.0,72.56282,1.0
2017-10-31 19:40:16,13409140.0,106.8378,5954988.0,72.56244000000001,1.0
2017-10-31 19:40:17,13410290.0,106.8333,5955291.0,72.56206999999999,1.0
2017-10-31 19:40:18,13407990.0,106.8446,5955594.0,72.56168000000001,1.0
2017-10-31 19:40:19,13405690.0,106.8558,5955897.0,72.56130999999999,1.0
2017-10-31 19:40:20,13406840.0,106.8491,5956200.0,72.56093,1.0
2017-10-31 19:40:21,13407990.0,106.8423,5956503.0,72.56055,1.0
2017-10-31 19:40:22,13408370.0,106.8446,5956806.0,72.56017,1.0
2017-10-31 19:40:23,13408750.0,106.8468,5957109.0,72.55979,1.0
2017-10-31 19:40:24,13409140.0,106.8491,5957412.0,72.55941999999999,1.0
2017-10-31 19:40:25,13409520.0,106.8513,5957715.0,72.55904,1.0
2017-10-31 19:40:26,13409900.0,106.8536,5958018.0,72.55866,1.0
2017-10-31 19:40:27,13410290.0,106.8558,5958321.0,72.55828000000001,1.0
2017-10-31 19:40:28,13412580.0,106.8491,5958776.0,72.55790999999999,1.0
2017-10-31 19:40:29,13414880.0,106.8423,5959230.0,72.55753,1.0
2017-10-31 19:40:30,13418330.0,106.8412,5959685.0,72.55714,1.0
2017-10-31 19:40:31,13421780.0,106.8401,5960140.0,72.55677,1.0
2017-10-31 19:40:32,13427520.0,106.839,5960594.0,72.55639000000001,1.0
2017-10-31 19:40:33,13433270.0,106.8378,5961048.0,72.55601999999999,1.0
2017-10-31 19:40:34,13428670.0,106.8378,5961503.0,72.55563000000001,1.0
2017-10-31 19:40:35,13424080.0,106.8378,5961958.0,72.55526,1.0
2017-10-31 19:40:36,13419480.0,106.8378,5962412.0,72.55488000000001,1.0
2017-10-31 19:40:37,13414880.0,106.8378,5962867.0,72.5545,1.0
2017-10-31 19:40:38,13422930.0,106.8401,5963321.0,72.55412,1.0
2017-10-31 19:40:39,13430970.0,106.8423,5963473.0,72.55374,1.0
2017-10-31 19:40:40,13431550.0,106.8491,5963625.0,72.55337,1.0
2017-10-31 19:40:41,13432120.0,106.8558,5963776.0,72.55299000000001,1.0
2017-10-31 19:40:42,13432690.0,106.8536,5963927.0,72.55261,1.0
2017-10-31 19:40:43,13433270.0,106.8513,5964079.0,72.55223000000001,1.0
2017-10-31 19:40:44,13432690.0,106.8536,5964230.0,72.55185999999999,1.0
2017-10-31 19:40:45,13432120.0,106.8558,5964382.0,72.55148,1.0
2017-10-31 19:40:46,13431550.0,106.8468,5964533.0,72.5511,1.0
2017-10-31 19:40:47,13430970.0,106.8378,5964685.0,72.55072,1.0
2017-10-31 19:40:48,13431550.0,106.8401,5964836.0,72.55034,1.0
2017-10-31 19:40:49,13432120.0,106.8423,5964988.0,72.54996,1.0
2017-10-31 19:40:50,13432690.0,106.8401,5965442.0,72.54958,1.0
2017-10-31 19:40:51,13433270.0,106.8378,5965897.0,72.54921,1.0
2017-10-31 19:40:52,13432690.0,106.8401,5966352.0,72.54883000000001,1.0
2017-10-31 19:40:53,13432120.0,106.8423,5966806.0,72.54845,1.0
2017-10-31 19:40:54,13431550.0,106.8401,5967261.0,72.54807,1.0
2017-10-31 19:40:55,13430970.0,106.8378,5967715.0,72.5477,1.0
2017-10-31 19:40:56,13431350.0,106.839,5968169.0,72.54732,1.0
2017-10-31 19:40:57,13431740.0,106.8401,5968624.0,72.54694,1.0
2017-10-31 19:40:58,13432120.0,106.8412,5969079.0,72.54656,1.0
2017-10-31 19:40:59,13432500.0,106.8423,5969533.0,72.54618,1.0
2017-10-31 19:41:00,13432890.0,106.8446,5969988.0,72.54581,1.0
2017-10-31 19:41:01,13433270.0,106.8468,5970367.0,72.54543000000001,1.0
2017-10-31 19:41:02,13432690.0,106.8491,5970745.0,72.54505,1.0
2017-10-31 19:41:03,13432120.0,106.8513,5971124.0,72.54467,1.0
2017-10-31 19:41:04,13431550.0,106.8468,5971503.0,72.5443,1.0
2017-10-31 19:41:05,13430970.0,106.8423,5971882.0,72.54391,1.0
2017-10-31 19:41:06,13431550.0,106.8435,5972260.0,72.54354000000001,1.0
2017-10-31 19:41:07,13432120.0,106.8446,5972639.0,72.54316,1.0
2017-10-31 19:41:08,13432690.0,106.8457,5973018.0,72.54278000000001,1.0
2017-10-31 19:41:09,13433270.0,106.8468,5973397.0,72.5424,1.0
2017-10-31 19:41:10,13432690.0,106.848,5973775.0,72.54202,1.0
2017-10-31 19:41:11,13432120.0,106.8491,5974154.0,72.54165,1.0
2017-10-31 19:41:12,13431550.0,106.8502,5974458.0,72.54127,1.0
2017-10-31 19:41:13,13430970.0,106.8513,5974760.0,72.54089,1.0
2017-10-31 19:41:14,13430400.0,106.8491,5975063.0,72.54051,1.0
2017-10-31 19:41:15,13429820.0,106.8468,5975367.0,72.54014000000001,1.0
2017-10-31 19:41:16,13429250.0,106.8446,5975669.0,72.53976,1.0
2017-10-31 19:41:17,13428670.0,106.8423,5975973.0,72.53938000000001,1.0
2017-10-31 19:41:18,13433270.0,106.8401,5976275.0,72.539,1.0
2017-10-31 19:41:19,13437860.0,106.8378,5976579.0,72.53862,1.0
2017-10-31 19:41:20,13436720.0,106.839,5976882.0,72.53825,1.0
2017-10-31 19:41:21,13435570.0,106.8401,5977185.0,72.53786,1.0
2017-10-31 19:41:22,13434420.0,106.8412,5977488.0,72.53749,1.0
2017-10-31 19:41:23,13433270.0,106.8423,5977867.0,72.53711,1.0
2017-10-31 19:41:24,13436720.0,106.8412,5978245.0,72.53674000000001,1.0
2017-10-31 19:41:25,13440160.0,106.8401,5978624.0,72.53635,1.0
2017-10-31 19:41:26,13435570.0,106.839,5979003.0,72.53596999999999,1.0
2017-10-31 19:41:27,13430970.0,106.8378,5979382.0,72.5356,1.0
2017-10-31 19:41:28,13432120.0,106.8401,5979760.0,72.53522,1.0
2017-10-31 19:41:29,13433270.0,106.8423,5980139.0,72.53484,1.0
2017-10-31 19:41:30,13432120.0,106.8438,5980518.0,72.53446,1.0
2017-10-31 19:41:31,13430970.0,106.8453,5980897.0,72.53409,1.0
2017-10-31 19:41:32,13431550.0,106.8468,5981275.0,72.53371,1.0
2017-10-31 19:41:33,13432120.0,106.8483,5981654.0,72.53333,1.0
2017-10-31 19:41:34,13432690.0,106.8498,5982109.0,72.53295,1.0
2017-10-31 19:41:35,13433270.0,106.8513,5982563.0,72.53256999999999,1.0
2017-10-31 19:41:36,13442460.0,106.8491,5983018.0,72.5322,1.0
2017-10-31 19:41:37,13451650.0,106.8468,5983473.0,72.53181,1.0
2017-10-31 19:41:38,13445910.0,106.8446,5983927.0,72.53144,1.0
2017-10-31 19:41:39,13440160.0,106.8423,5984381.0,72.53106,1.0
2017-10-31 19:41:40,13447060.0,106.8446,5984836.0,72.53069,1.0
2017-10-31 19:41:41,13453950.0,106.8468,5985291.0,72.5303,1.0
2017-10-31 19:41:42,13448210.0,106.8491,5985745.0,72.52993000000001,1.0
2017-10-31 19:41:43,13442460.0,106.8513,5986200.0,72.52955,1.0
2017-10-31 19:41:44,13442460.0,106.8525,5986654.0,72.52917,1.0
2017-10-31 19:41:45,13442460.0,106.8536,5986806.0,72.52879,1.0
2017-10-31 19:41:46,13442460.0,106.8547,5986958.0,72.52841,1.0
2017-10-31 19:41:47,13442460.0,106.8558,5987109.0,72.52804,1.0
2017-10-31 19:41:48,13447060.0,106.8491,5987260.0,72.52766,1.0
2017-10-31 19:41:49,13451650.0,106.8423,5987412.0,72.52728,1.0
2017-10-31 19:41:50,13452800.0,106.8468,5987563.0,72.5269,1.0
2017-10-31 19:41:51,13453950.0,106.8513,5987715.0,72.52653000000001,1.0
2017-10-31 19:41:52,13454530.0,106.8446,5987867.0,72.52615,1.0
2017-10-31 19:41:53,13455100.0,106.8378,5988018.0,72.52575999999999,1.0
2017-10-31 19:41:54,13455680.0,106.8386,5988170.0,72.52539,1.0
2017-10-31 19:41:55,13456250.0,106.8393,5988321.0,72.52501,1.0
2017-10-31 19:41:56,13455680.0,106.8401,5988700.0,72.52464,1.0
2017-10-31 19:41:57,13455100.0,106.8408,5989079.0,72.52425,1.0
2017-10-31 19:41:58,13454530.0,106.8416,5989458.0,72.52388,1.0
2017-10-31 19:41:59,13453950.0,106.8423,5989836.0,72.5235,1.0
2017-10-31 19:42:00,13455100.0,106.8446,5990215.0,72.52311999999999,1.0
2017-10-31 19:42:01,13456250.0,106.8468,5990594.0,72.52274,1.0
2017-10-31 19:42:02,13455870.0,106.8491,5990973.0,72.52235999999999,1.0
2017-10-31 19:42:03,13455490.0,106.8513,5991352.0,72.52199,1.0
2017-10-31 19:42:04,13455100.0,106.8536,5991730.0,72.52161,1.0
2017-10-31 19:42:05,13454720.0,106.8558,5992109.0,72.52123,1.0
2017-10-31 19:42:06,13454340.0,106.8491,5992488.0,72.52085,1.0
2017-10-31 19:42:07,13453950.0,106.8423,5992791.0,72.52048,1.0
2017-10-31 19:42:08,13454530.0,106.8468,5993094.0,72.5201,1.0
